,userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
4168,81318,316666343,2,The Lovely Bones: A Novel,1295,"cambridge, massachusetts, usa"
4169,81324,316666343,10,The Lovely Bones: A Novel,1295,"coxsackie, new york, usa"
4170,81492,316666343,9,The Lovely Bones: A Novel,1295,"san antonio, texas, usa"
4171,81597,316666343,8,The Lovely Bones: A Novel,1295,"wichita, kansas, usa"
4172,81828,316666343,0,The Lovely Bones: A Novel,1295,"houston, texas, usa"
4173,81977,316666343,7,The Lovely Bones: A Novel,1295,"minneapolis, minnesota, usa"
4174,82563,316666343,10,The Lovely Bones: A Novel,1295,"newmarket, ontario, canada"
4175,82797,316666343,10,The Lovely Bones: A Novel,1295,"jacksonville, florida, usa"
4176,82888,316666343,10,The Lovely Bones: A Novel,1295,"detroit lakes, minnesota, usa"
4177,83166,316666343,8,The Lovely Bones: A Novel,1295,"iowa city, iowa, usa"
4178,83252,316666343,8,The Lovely Bones: A Novel,1295,"berkeley, california, usa"
4179,83315,316666343,8,The Lovely Bones: A Novel,1295,"los angeles, california, usa"
4180,83637,316666343,0,The Lovely Bones: A Novel,1295,"raleigh, north carolina, usa"
4181,84897,316666343,0,The Lovely Bones: A Novel,1295,"pleasanton, california, usa"
4182,84912,316666343,8,The Lovely Bones: A Novel,1295,"putney, vermont, usa"
4183,85426,316666343,0,The Lovely Bones: A Novel,1295,"chisholm, minnesota, usa"
4184,85757,316666343,0,The Lovely Bones: A Novel,1295,"pawtucket, rhode island, usa"
4185,86170,316666343,0,The Lovely Bones: A Novel,1295,"middletown, ohio, usa"
4186,86189,316666343,8,The Lovely Bones: A Novel,1295,"tustin, california, usa"
4187,87397,316666343,0,The Lovely Bones: A Novel,1295,"cherokee, iowa, usa"
4188,87555,316666343,0,The Lovely Bones: A Novel,1295,"lexington, kentucky, usa"
4189,87929,316666343,0,The Lovely Bones: A Novel,1295,"portland, maine, usa"
4190,87974,316666343,0,The Lovely Bones: A Novel,1295,"fort worth, texas, usa"
4191,88229,316666343,10,The Lovely Bones: A Novel,1295,"thermopolis, wyoming, usa"
4192,88242,316666343,7,The Lovely Bones: A Novel,1295,"milwaukie, oregon, usa"
4193,88360,316666343,7,The Lovely Bones: A Novel,1295,"menlo park, california, usa"
4194,88937,316666343,0,The Lovely Bones: A Novel,1295,"cary, north carolina, usa"
4195,89602,316666343,8,The Lovely Bones: A Novel,1295,"honolulu, hawaii, usa"
4196,90049,316666343,0,The Lovely Bones: A Novel,1295,"victoria, british columbia, canada"
4197,90616,316666343,7,The Lovely Bones: A Novel,1295,"southfield, michigan, usa"
4198,90763,316666343,10,The Lovely Bones: A Novel,1295,"taunton, massachusetts, usa"
4199,91103,316666343,9,The Lovely Bones: A Novel,1295,"casper, wyoming, usa"
4200,91725,316666343,8,The Lovely Bones: A Novel,1295,"loveland, colorado, usa"
4201,91832,316666343,0,The Lovely Bones: A Novel,1295,"miami, florida, usa"
4202,91875,316666343,9,The Lovely Bones: A Novel,1295,"brookfield, connecticut, usa"
4203,91931,316666343,0,The Lovely Bones: A Novel,1295,"new westminster, british columbia, canada"
4204,92347,316666343,9,The Lovely Bones: A Novel,1295,"freedom, new hampshire, usa"
4205,92593,316666343,8,The Lovely Bones: A Novel,1295,"portland, oregon, usa"
4206,92810,316666343,0,The Lovely Bones: A Novel,1295,"manistee, michigan, usa"
4207,92964,316666343,9,The Lovely Bones: A Novel,1295,"natick, massachusetts, usa"
4208,93373,316666343,0,The Lovely Bones: A Novel,1295,"mpls, minnesota, usa"
4209,93518,316666343,0,The Lovely Bones: A Novel,1295,"round rock, texas, usa"
4210,93629,316666343,0,The Lovely Bones: A Novel,1295,"baton rouge, louisiana, usa"
4211,93679,316666343,9,The Lovely Bones: A Novel,1295,"fremont, california, usa"
4212,93783,316666343,9,The Lovely Bones: A Novel,1295,"pleasanton, california, usa"
4213,93800,316666343,0,The Lovely Bones: A Novel,1295,"mount vernon, washington, usa"
4214,93805,316666343,0,The Lovely Bones: A Novel,1295,"atlanta, georgia, usa"
4215,94639,316666343,9,The Lovely Bones: A Novel,1295,"ball ground, georgia, usa"
4216,94818,316666343,0,The Lovely Bones: A Novel,1295,"toronto, ontario, canada"
4217,95067,316666343,0,The Lovely Bones: A Novel,1295,"saint petersburg, florida, usa"
4218,95173,316666343,0,The Lovely Bones: A Novel,1295,"sterling heights, michigan, usa"
4219,95359,316666343,9,The Lovely Bones: A Novel,1295,"charleston, west virginia, usa"
4220,95932,316666343,0,The Lovely Bones: A Novel,1295,"manchester, new hampshire, usa"
4221,96054,316666343,10,The Lovely Bones: A Novel,1295,"ottawa, ontario, canada"
4222,96115,316666343,8,The Lovely Bones: A Novel,1295,"houston, texas, usa"
4223,96425,316666343,0,The Lovely Bones: A Novel,1295,"kansas city, missouri, usa"
4224,96667,316666343,5,The Lovely Bones: A Novel,1295,"virginia beach, virginia, usa"
4225,97493,316666343,0,The Lovely Bones: A Novel,1295,"fairbanks, alaska, usa"
4226,97754,316666343,0,The Lovely Bones: A Novel,1295,"schenectady, new york, usa"
4227,97848,316666343,10,The Lovely Bones: A Novel,1295,"traverse city, michigan, usa"
4228,97874,316666343,9,The Lovely Bones: A Novel,1295,"n/a, british columbia, canada"
4229,98391,316666343,9,The Lovely Bones: A Novel,1295,"morrow, georgia, usa"
4230,98599,316666343,0,The Lovely Bones: A Novel,1295,"nederland, colorado, usa"
4231,98758,316666343,0,The Lovely Bones: A Novel,1295,"calgary, alberta, canada"
4232,98904,316666343,10,The Lovely Bones: A Novel,1295,"billings, montana, usa"
4233,99044,316666343,0,The Lovely Bones: A Novel,1295,"park ridge, illinois, usa"
4234,99067,316666343,0,The Lovely Bones: A Novel,1295,"flint, michigan, usa"
4235,99172,316666343,5,The Lovely Bones: A Novel,1295,"medicine hat, alberta, canada"
4236,99955,316666343,0,The Lovely Bones: A Novel,1295,"lockport, new york, usa"
4237,99997,316666343,9,The Lovely Bones: A Novel,1295,"fredericton, new brunswick, canada"
4238,100115,316666343,0,The Lovely Bones: A Novel,1295,"new lenox, illinois, usa"
4239,100343,316666343,3,The Lovely Bones: A Novel,1295,"atlanta, georgia, usa"
4240,100459,316666343,0,The Lovely Bones: A Novel,1295,"bay area, california, usa"
4241,100781,316666343,10,The Lovely Bones: A Novel,1295,"winnipeg, manitoba, canada"
4242,102676,316666343,0,The Lovely Bones: A Novel,1295,"ardmore, pennsylvania, usa"
4243,103811,316666343,7,The Lovely Bones: A Novel,1295,"st. paul, minnesota, usa"
4244,103835,316666343,6,The Lovely Bones: A Novel,1295,"cannon falls, minnesota, usa"
4245,104268,316666343,0,The Lovely Bones: A Novel,1295,"athens, georgia, usa"
4246,104590,316666343,10,The Lovely Bones: A Novel,1295,"mercer, pennsylvania, usa"
4247,104665,316666343,0,The Lovely Bones: A Novel,1295,"altoona, iowa, usa"
4248,104812,316666343,0,The Lovely Bones: A Novel,1295,"woodstock, maryland, usa"
4249,104880,316666343,8,The Lovely Bones: A Novel,1295,"madison, wisconsin, usa"
4250,105517,316666343,9,The Lovely Bones: A Novel,1295,"calgary, alberta, canada"
4251,105979,316666343,8,The Lovely Bones: A Novel,1295,"oakland, california, usa"
4252,106225,316666343,8,The Lovely Bones: A Novel,1295,"chicago, illinois, usa"
4253,106412,316666343,9,The Lovely Bones: A Novel,1295,"westerville, ohio, usa"
4254,106846,316666343,6,The Lovely Bones: A Novel,1295,"new bern, north carolina, usa"
4255,106874,316666343,10,The Lovely Bones: A Novel,1295,"dutton, virginia, usa"
4256,107021,316666343,0,The Lovely Bones: A Novel,1295,"indianapolis, indiana, usa"
4257,107258,316666343,8,The Lovely Bones: A Novel,1295,"lowell, massachusetts, usa"
4258,107784,316666343,0,The Lovely Bones: A Novel,1295,"tarentum, pennsylvania, usa"
4259,108158,316666343,9,The Lovely Bones: A Novel,1295,"staten island, , usa"
4260,108379,316666343,0,The Lovely Bones: A Novel,1295,"toronto, ontario, canada"
4261,108411,316666343,0,The Lovely Bones: A Novel,1295,"richfield, minnesota, usa"
4262,108948,316666343,0,The Lovely Bones: A Novel,1295,"minneapolis, minnesota, usa"
4263,108950,316666343,0,The Lovely Bones: A Novel,1295,"voorhees, new jersey, usa"
4264,109013,316666343,0,The Lovely Bones: A Novel,1295,"virginia beach, virginia, usa"
4265,109808,316666343,8,The Lovely Bones: A Novel,1295,"winnipeg, manitoba, canada"
4266,110695,316666343,9,The Lovely Bones: A Novel,1295,"concord, new hampshire, usa"
4267,110912,316666343,0,The Lovely Bones: A Novel,1295,"milpitas, california, usa"
4268,111578,316666343,0,The Lovely Bones: A Novel,1295,"fremont, california, usa"
4269,112001,316666343,9,The Lovely Bones: A Novel,1295,"barren springs, virginia, usa"
4270,112026,316666343,8,The Lovely Bones: A Novel,1295,"lakewood, washington, usa"
4271,112053,316666343,0,The Lovely Bones: A Novel,1295,"eden, wisconsin, usa"
4272,112083,316666343,8,The Lovely Bones: A Novel,1295,"tucson, arizona, usa"
4273,112765,316666343,0,The Lovely Bones: A Novel,1295,"west new york, new jersey, usa"
4274,112972,316666343,0,The Lovely Bones: A Novel,1295,"fond du lac, wisconsin, usa"
4275,112977,316666343,7,The Lovely Bones: A Novel,1295,"hamilton, ontario, canada"
4276,113030,316666343,10,The Lovely Bones: A Novel,1295,"vancouver, british columbia, canada"
4277,113067,316666343,0,The Lovely Bones: A Novel,1295,"weymouth, massachusetts, usa"
4278,113089,316666343,9,The Lovely Bones: A Novel,1295,"tacoma, washington, usa"
4279,113270,316666343,9,The Lovely Bones: A Novel,1295,"evanston, illinois, usa"
4280,113519,316666343,9,The Lovely Bones: A Novel,1295,"pleasanton, california, usa"
4281,113680,316666343,5,The Lovely Bones: A Novel,1295,"huntsville, alabama, usa"
4282,113989,316666343,8,The Lovely Bones: A Novel,1295,"milwaukee, wisconsin, usa"
4283,114368,316666343,5,The Lovely Bones: A Novel,1295,"mechanicsville, maryland, usa"
4284,114444,316666343,10,The Lovely Bones: A Novel,1295,"alexandria, virginia, usa"
4285,114868,316666343,0,The Lovely Bones: A Novel,1295,"edmonton, alberta, canada"
4286,114988,316666343,0,The Lovely Bones: A Novel,1295,"temple, texas, usa"
4287,115003,316666343,8,The Lovely Bones: A Novel,1295,"asheville, north carolina, usa"
4288,115537,316666343,0,The Lovely Bones: A Novel,1295,"toronto, ontario, canada"
4289,115700,316666343,0,The Lovely Bones: A Novel,1295,"denver, colorado, usa"
4290,116904,316666343,8,The Lovely Bones: A Novel,1295,"san antonio, texas, usa"
4291,117164,316666343,4,The Lovely Bones: A Novel,1295,"la junta, colorado, usa"
4292,117861,316666343,8,The Lovely Bones: A Novel,1295,"hickory, north carolina, usa"
4293,118101,316666343,10,The Lovely Bones: A Novel,1295,"washington, dc, usa"
4294,118278,316666343,8,The Lovely Bones: A Novel,1295,"millbrook, new york, usa"
4295,118318,316666343,0,The Lovely Bones: A Novel,1295,"hoover, alabama, usa"
4296,118659,316666343,7,The Lovely Bones: A Novel,1295,"blacksburg, virginia, usa"
4297,119575,316666343,0,The Lovely Bones: A Novel,1295,"north vancouver, british columbia, canada"
4298,119590,316666343,6,The Lovely Bones: A Novel,1295,"sacramento, california, usa"
4299,120093,316666343,0,The Lovely Bones: A Novel,1295,"merrick, acworth, new york, georgia, usa"
4300,120435,316666343,0,The Lovely Bones: A Novel,1295,"ponca city, oklahoma, usa"
4301,120773,316666343,0,The Lovely Bones: A Novel,1295,"austin, texas, usa"
4302,120879,316666343,8,The Lovely Bones: A Novel,1295,"phoenix, arizona, usa"
4303,121137,316666343,10,The Lovely Bones: A Novel,1295,"baton rouge, louisiana, usa"
4304,121598,316666343,0,The Lovely Bones: A Novel,1295,"oconomowoc, wisconsin, usa"
4305,121990,316666343,7,The Lovely Bones: A Novel,1295,"chesapeake, virginia, usa"
4306,122118,316666343,0,The Lovely Bones: A Novel,1295,"homer glen, illinois, usa"
4307,122429,316666343,0,The Lovely Bones: A Novel,1295,"kamuela, hawaii, usa"
4308,122676,316666343,0,The Lovely Bones: A Novel,1295,"morganton, north carolina, usa"
4309,122958,316666343,8,The Lovely Bones: A Novel,1295,"mesquite, texas, usa"
4310,123325,316666343,0,The Lovely Bones: A Novel,1295,"omaha, , usa"
4311,123468,316666343,0,The Lovely Bones: A Novel,1295,"toronto, ontario, canada"
4312,123763,316666343,0,The Lovely Bones: A Novel,1295,"alliston, ontario, canada"
4313,123790,316666343,0,The Lovely Bones: A Novel,1295,"mount vernon, new york, usa"
4314,123801,316666343,8,The Lovely Bones: A Novel,1295,"los angeles, california, usa"
4315,123817,316666343,6,The Lovely Bones: A Novel,1295,"milwaukee, wisconsin, usa"
4316,123824,316666343,8,The Lovely Bones: A Novel,1295,"billerica, massachusetts, usa"
4317,124747,316666343,8,The Lovely Bones: A Novel,1295,"derby, kansas, usa"
4318,125039,316666343,0,The Lovely Bones: A Novel,1295,"lafayette, indiana, usa"
4319,125216,316666343,0,The Lovely Bones: A Novel,1295,"fayetteville, north carolina, usa"
4320,125587,316666343,8,The Lovely Bones: A Novel,1295,"portland, oregon, usa"
4321,125692,316666343,0,The Lovely Bones: A Novel,1295,"elmira, new york, usa"
4322,125736,316666343,0,The Lovely Bones: A Novel,1295,"atlanta, georgia, usa"
4323,125749,316666343,10,The Lovely Bones: A Novel,1295,"oakville, ontario, canada"
4324,126053,316666343,10,The Lovely Bones: A Novel,1295,"harrodsburg, kentucky, usa"
4325,126181,316666343,8,The Lovely Bones: A Novel,1295,"cudahy, wisconsin, usa"
4326,126285,316666343,7,The Lovely Bones: A Novel,1295,"el sobrante, california, usa"
4327,126298,316666343,10,The Lovely Bones: A Novel,1295,"troy, new york, usa"
4328,126330,316666343,10,The Lovely Bones: A Novel,1295,"bowling green, kentucky, usa"
4329,126541,316666343,0,The Lovely Bones: A Novel,1295,"providence, rhode island, usa"
4330,126671,316666343,9,The Lovely Bones: A Novel,1295,"sacramento, california, usa"
4331,126900,316666343,0,The Lovely Bones: A Novel,1295,"sacramento, california, usa"
4332,126903,316666343,9,The Lovely Bones: A Novel,1295,"lancaster, pennsylvania, usa"
4333,127359,316666343,0,The Lovely Bones: A Novel,1295,"beaverton, oregon, usa"
4334,127429,316666343,0,The Lovely Bones: A Novel,1295,"kansas city, missouri, usa"
4335,127490,316666343,0,The Lovely Bones: A Novel,1295,"meriden, connecticut, usa"
4336,127704,316666343,0,The Lovely Bones: A Novel,1295,"lompoc, california, usa"
4337,127826,316666343,0,The Lovely Bones: A Novel,1295,"duluth, georgia, usa"
4338,128045,316666343,9,The Lovely Bones: A Novel,1295,"clearwater, florida, usa"
4339,128208,316666343,0,The Lovely Bones: A Novel,1295,"san antonio, texas, usa"
4340,128290,316666343,0,The Lovely Bones: A Novel,1295,"pittsburgh, pennsylvania, usa"
4341,128775,316666343,6,The Lovely Bones: A Novel,1295,"overland park, kansas, usa"
4342,129008,316666343,0,The Lovely Bones: A Novel,1295,"rapid city, south dakota, usa"
4343,129084,316666343,0,The Lovely Bones: A Novel,1295,"boise, idaho, usa"
4344,129125,316666343,7,The Lovely Bones: A Novel,1295,"norfolk, virginia, usa"
4345,129259,316666343,0,The Lovely Bones: A Novel,1295,"south lake tahoe, california, usa"
4346,129632,316666343,8,The Lovely Bones: A Novel,1295,"yellowknife, northwest territories, canada"
4347,130132,316666343,8,The Lovely Bones: A Novel,1295,"hamilton, ontario, canada"
4348,130474,316666343,0,The Lovely Bones: A Novel,1295,"nashville, tennessee, usa"
4349,130571,316666343,8,The Lovely Bones: A Novel,1295,"summerville, south carolina, usa"
4350,130699,316666343,8,The Lovely Bones: A Novel,1295,"santa cruz, california, usa"
4351,130847,316666343,6,The Lovely Bones: A Novel,1295,"russellville, arkansas, usa"
4352,131408,316666343,6,The Lovely Bones: A Novel,1295,"pleasant prairie, wisconsin, usa"
4353,131632,316666343,8,The Lovely Bones: A Novel,1295,"houston, texas, usa"
4354,131686,316666343,8,The Lovely Bones: A Novel,1295,"chemainus, british columbia, canada"
4355,131934,316666343,5,The Lovely Bones: A Novel,1295,"canton, massachusetts, usa"
4356,132361,316666343,8,The Lovely Bones: A Novel,1295,"grand junction, colorado, usa"
4357,132375,316666343,0,The Lovely Bones: A Novel,1295,"denver, colorado, usa"
4358,132663,316666343,0,The Lovely Bones: A Novel,1295,"newport beach, california, usa"
4359,132731,316666343,0,The Lovely Bones: A Novel,1295,"woodinville, washington, usa"
4360,132941,316666343,8,The Lovely Bones: A Novel,1295,"seattle, washington, usa"
4361,133198,316666343,0,The Lovely Bones: A Novel,1295,"el centro, california, usa"
4362,133689,316666343,6,The Lovely Bones: A Novel,1295,"calgary, alberta, canada"
4363,134089,316666343,10,The Lovely Bones: A Novel,1295,"clifton, new jersey, usa"
4364,134784,316666343,0,The Lovely Bones: A Novel,1295,"chicago, illinois, usa"
4365,134797,316666343,10,The Lovely Bones: A Novel,1295,"elk grove, california, usa"
4366,135149,316666343,0,The Lovely Bones: A Novel,1295,"ft. pierce, florida, usa"
4367,135351,316666343,8,The Lovely Bones: A Novel,1295,"greenwood, south carolina, usa"
4368,135831,316666343,0,The Lovely Bones: A Novel,1295,"potomac falls, virginia, usa"
4369,135838,316666343,7,The Lovely Bones: A Novel,1295,"olympia, washington, usa"
4370,135860,316666343,8,The Lovely Bones: A Novel,1295,"columbia, south carolina, usa"
4371,136139,316666343,0,The Lovely Bones: A Novel,1295,"fair oaks, california, usa"
4372,136205,316666343,0,The Lovely Bones: A Novel,1295,"crest hill, illinois, usa"
4373,136216,316666343,7,The Lovely Bones: A Novel,1295,"delray beach, florida, usa"
4374,136331,316666343,10,The Lovely Bones: A Novel,1295,"halifax, nova scotia, canada"
4375,136348,316666343,0,The Lovely Bones: A Novel,1295,"oceanside, new york, usa"
4376,136426,316666343,9,The Lovely Bones: A Novel,1295,"san francisco, california, usa"
4377,136619,316666343,8,The Lovely Bones: A Novel,1295,"calgary, alberta, canada"
4378,138097,316666343,0,The Lovely Bones: A Novel,1295,"winter park, florida, usa"
4379,138441,316666343,0,The Lovely Bones: A Novel,1295,"merrimack, new hampshire, usa"
4380,138543,316666343,0,The Lovely Bones: A Novel,1295,"mesquite, texas, usa"
4381,138578,316666343,10,The Lovely Bones: A Novel,1295,"cape girardeau, missouri, usa"
4382,138609,316666343,7,The Lovely Bones: A Novel,1295,"richmond, texas, usa"
4383,138845,316666343,8,The Lovely Bones: A Novel,1295,"hawthorne, new jersey, usa"
4384,138949,316666343,0,The Lovely Bones: A Novel,1295,"concord, new hampshire, usa"
4385,139064,316666343,10,The Lovely Bones: A Novel,1295,"wylie, texas, usa"
4386,139221,316666343,0,The Lovely Bones: A Novel,1295,"memphis, tennessee, usa"
4387,139359,316666343,10,The Lovely Bones: A Novel,1295,"fort myers, florida, usa"
4388,139387,316666343,9,The Lovely Bones: A Novel,1295,"hamilton, ontario, canada"
4389,139737,316666343,9,The Lovely Bones: A Novel,1295,"canyon country, california, usa"
4390,139835,316666343,0,The Lovely Bones: A Novel,1295,"minneapolis, minnesota, usa"
4391,139913,316666343,8,The Lovely Bones: A Novel,1295,"monett, missouri, usa"
4392,140196,316666343,7,The Lovely Bones: A Novel,1295,"vancouver, british columbia, canada"
4393,140945,316666343,0,The Lovely Bones: A Novel,1295,"saint louis, missouri, usa"
4394,141010,316666343,10,The Lovely Bones: A Novel,1295,"puyallup, washington, usa"
4395,141493,316666343,0,The Lovely Bones: A Novel,1295,"dove canyon, california, usa"
4396,141511,316666343,8,The Lovely Bones: A Novel,1295,"framingham, massachusetts, usa"
4397,141618,316666343,7,The Lovely Bones: A Novel,1295,"huntsville, alabama, usa"
4398,141876,316666343,0,The Lovely Bones: A Novel,1295,"colorado springs, colorado, usa"
4399,141902,316666343,10,The Lovely Bones: A Novel,1295,"newport news, virginia, usa"
4400,141991,316666343,10,The Lovely Bones: A Novel,1295,"pittsburgh, pennsylvania, usa"
4401,142524,316666343,0,The Lovely Bones: A Novel,1295,"detroit, michigan, usa"
4402,142715,316666343,7,The Lovely Bones: A Novel,1295,"wasilla, alaska, usa"
4403,142953,316666343,0,The Lovely Bones: A Novel,1295,"st. louis, missouri, usa"
4404,143175,316666343,10,The Lovely Bones: A Novel,1295,"blythewood, south carolina, usa"
4405,143253,316666343,9,The Lovely Bones: A Novel,1295,"dyersburg, tennessee, usa"
4406,143968,316666343,0,The Lovely Bones: A Novel,1295,"wesley chapel, florida, usa"
4407,144012,316666343,0,The Lovely Bones: A Novel,1295,"herkimer, new york, usa"
4408,144315,316666343,0,The Lovely Bones: A Novel,1295,"tempe, arizona, usa"
4409,144338,316666343,0,The Lovely Bones: A Novel,1295,"toronto, ontario, canada"
4410,144464,316666343,0,The Lovely Bones: A Novel,1295,"streamwood, illinois, usa"
4411,144531,316666343,9,The Lovely Bones: A Novel,1295,"pleasanton, california, usa"
4412,144549,316666343,8,The Lovely Bones: A Novel,1295,"chicago, illinois, usa"
4413,144555,316666343,10,The Lovely Bones: A Novel,1295,"northbrook, illinois, usa"
4414,145449,316666343,0,The Lovely Bones: A Novel,1295,"virginia beach, virginia, usa"
4415,145532,316666343,0,The Lovely Bones: A Novel,1295,"fairfield, california, usa"
4416,145619,316666343,0,The Lovely Bones: A Novel,1295,"middletown, connecticut, usa"
4417,145706,316666343,7,The Lovely Bones: A Novel,1295,"edina, minnesota, usa"
4418,145737,316666343,0,The Lovely Bones: A Novel,1295,"elmhurst, illinois, usa"
4419,146038,316666343,6,The Lovely Bones: A Novel,1295,"san diego, california, usa"
4420,146113,316666343,0,The Lovely Bones: A Novel,1295,"cary, north carolina, usa"
4421,146175,316666343,10,The Lovely Bones: A Novel,1295,"orlando, florida, usa"
4422,146348,316666343,0,The Lovely Bones: A Novel,1295,"tigard, oregon, usa"
4423,146456,316666343,7,The Lovely Bones: A Novel,1295,"montgomery, texas, usa"
4424,146530,316666343,10,The Lovely Bones: A Novel,1295,"chapel hill, north carolina, usa"
4425,146778,316666343,9,The Lovely Bones: A Novel,1295,"fredericton, new brunswick, canada"
4426,146855,316666343,10,The Lovely Bones: A Novel,1295,"fargo, north dakota, usa"
4427,147021,316666343,8,The Lovely Bones: A Novel,1295,"fulton, missouri, usa"
4428,147141,316666343,6,The Lovely Bones: A Novel,1295,"portland, oregon, usa"
4429,147420,316666343,9,The Lovely Bones: A Novel,1295,"cassadaga, new york, usa"
4430,147847,316666343,0,The Lovely Bones: A Novel,1295,"greenville, illinois, usa"
4431,148098,316666343,0,The Lovely Bones: A Novel,1295,"acton, massachusetts, usa"
4432,148263,316666343,7,The Lovely Bones: A Novel,1295,"washington, illinois, usa"
4433,148303,316666343,10,The Lovely Bones: A Novel,1295,"lakewood, colorado, usa"
4434,148547,316666343,9,The Lovely Bones: A Novel,1295,"kansas city, missouri, usa"
4435,148662,316666343,0,The Lovely Bones: A Novel,1295,"taft, california, usa"
4436,148744,316666343,8,The Lovely Bones: A Novel,1295,"campbellsport, wisconsin, usa"
4437,148898,316666343,10,The Lovely Bones: A Novel,1295,"holiday, florida, usa"
4438,148934,316666343,8,The Lovely Bones: A Novel,1295,"brooklyn, new york, usa"
4439,148937,316666343,8,The Lovely Bones: A Novel,1295,"napa, california, usa"
4440,149211,316666343,10,The Lovely Bones: A Novel,1295,"trophy club, texas, usa"
4441,149615,316666343,9,The Lovely Bones: A Novel,1295,"west greenwich, rhode island, usa"
4442,149802,316666343,0,The Lovely Bones: A Novel,1295,"bethlehem, connecticut, usa"
4443,150661,316666343,7,The Lovely Bones: A Novel,1295,"scottsdale, arizona, usa"
4444,150968,316666343,0,The Lovely Bones: A Novel,1295,"manchester, new hampshire, usa"
4445,151481,316666343,6,The Lovely Bones: A Novel,1295,"olympia, washington, usa"
4446,151588,316666343,5,The Lovely Bones: A Novel,1295,"hollywood, florida, usa"
4447,151643,316666343,0,The Lovely Bones: A Novel,1295,"burtchville twp., michigan, usa"
4448,151738,316666343,8,The Lovely Bones: A Novel,1295,"oakhurst, california, usa"
4449,152016,316666343,7,The Lovely Bones: A Novel,1295,"easthampton, massachusetts, usa"
4450,152186,316666343,9,The Lovely Bones: A Novel,1295,"windsor, ontario, canada"
4451,152856,316666343,0,The Lovely Bones: A Novel,1295,"spring grove, illinois, usa"
4452,153662,316666343,0,The Lovely Bones: A Novel,1295,"ft. stewart, georgia, usa"
4453,153797,316666343,8,The Lovely Bones: A Novel,1295,"tulsa, oklahoma, usa"
4454,153831,316666343,7,The Lovely Bones: A Novel,1295,"san antonio, texas, usa"
4455,154070,316666343,8,The Lovely Bones: A Novel,1295,"wellman, iowa, usa"
4456,154868,316666343,10,The Lovely Bones: A Novel,1295,"columbus, ohio, usa"
4457,154923,316666343,0,The Lovely Bones: A Novel,1295,"portland, oregon, usa"
4458,154981,316666343,8,The Lovely Bones: A Novel,1295,"edmundston, new brunswick, canada"
4459,154992,316666343,0,The Lovely Bones: A Novel,1295,"maryland heights, missouri, usa"
4460,155136,316666343,0,The Lovely Bones: A Novel,1295,"vinton, virginia, usa"
4461,155580,316666343,8,The Lovely Bones: A Novel,1295,"fairport, new york, usa"
4462,156150,316666343,0,The Lovely Bones: A Novel,1295,"howell, new jersey, usa"
4463,156520,316666343,8,The Lovely Bones: A Novel,1295,"chicago, illinois, usa"
4464,156527,316666343,9,The Lovely Bones: A Novel,1295,"omaha, nebraska, usa"
4465,157273,316666343,8,The Lovely Bones: A Novel,1295,"dripping springs, texas, usa"
4466,158104,316666343,10,The Lovely Bones: A Novel,1295,"downingtown, pennsylvania, usa"
4467,158254,316666343,0,The Lovely Bones: A Novel,1295,"asheville, north carolina, usa"
4468,158295,316666343,7,The Lovely Bones: A Novel,1295,"cleveland, ohio, usa"
4469,159137,316666343,0,The Lovely Bones: A Novel,1295,"waban, massachusetts, usa"
4470,159822,316666343,8,The Lovely Bones: A Novel,1295,"aptos, california, usa"
4471,159834,316666343,0,The Lovely Bones: A Novel,1295,"las vegas, nevada, usa"
4472,159852,316666343,10,The Lovely Bones: A Novel,1295,"lisle, illinois, usa"
4473,159858,316666343,0,The Lovely Bones: A Novel,1295,"atlantic beach, florida, usa"
4474,160681,316666343,9,The Lovely Bones: A Novel,1295,"niles, michigan, usa"
4475,161070,316666343,9,The Lovely Bones: A Novel,1295,"san francisco, california, usa"
4476,161114,316666343,7,The Lovely Bones: A Novel,1295,"mississauga, ontario, canada"
4477,161637,316666343,7,The Lovely Bones: A Novel,1295,"saddle brook, new jersey, usa"
4478,161866,316666343,7,The Lovely Bones: A Novel,1295,"slippery rock, pennsylvania, usa"
4479,161974,316666343,0,The Lovely Bones: A Novel,1295,"center rutland, vermont, usa"
4480,162121,316666343,0,The Lovely Bones: A Novel,1295,"san anselmo, california, usa"
4481,162311,316666343,9,The Lovely Bones: A Novel,1295,"largo, florida, usa"
4482,162538,316666343,8,The Lovely Bones: A Novel,1295,"janesville, wisconsin, usa"
4483,163187,316666343,0,The Lovely Bones: A Novel,1295,"germantown, maryland, usa"
4484,163267,316666343,10,The Lovely Bones: A Novel,1295,"gahanna, ohio, usa"
4485,163804,316666343,9,The Lovely Bones: A Novel,1295,"bonaire, georgia, usa"
4486,164276,316666343,8,The Lovely Bones: A Novel,1295,"murrysville, pennsylvania, usa"
4487,164323,316666343,9,The Lovely Bones: A Novel,1295,"delta, british columbia, canada"
4488,164956,316666343,0,The Lovely Bones: A Novel,1295,"waterdown, ontario, canada"
4489,165319,316666343,0,The Lovely Bones: A Novel,1295,"tucson, arizona, usa"
4490,166220,316666343,0,The Lovely Bones: A Novel,1295,"montreal, , canada"
4491,166722,316666343,0,The Lovely Bones: A Novel,1295,"olympia, washington, usa"
4492,166778,316666343,5,The Lovely Bones: A Novel,1295,"round rock, texas, usa"
4493,166813,316666343,7,The Lovely Bones: A Novel,1295,"winchester, virginia, usa"
